dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,2.500019,12.000000,0.000029,0.005714,0.571429,57.142857,0.000000
0.010000,2.500133,12.000000,0.000143,0.011429,0.571429,-0.000000,0.000000
0.010000,2.500390,12.000000,0.000400,0.025714,1.428571,85.714286,0.000000
0.010000,2.500847,12.000000,0.000857,0.045714,2.000000,57.142857,0.000000
0.010000,2.501561,12.000000,0.001571,0.071429,2.571429,57.142857,0.000000
0.010000,2.502590,12.000000,0.002600,0.102857,3.142857,57.142857,0.000000
0.010000,2.503990,12.000000,0.004000,0.140000,3.714286,57.142857,0.000000
0.010000,2.505790,12.000000,0.005800,0.180000,4.000000,28.571429,0.000000
0.010000,2.507990,12.000000,0.008000,0.220000,4.000000,-0.000000,0.000000
0.010000,2.510590,12.000000,0.010600,0.260000,4.000000,0.000000,0.000000
0.010000,2.513590,12.000000,0.013600,0.300000,4.000000,-0.000000,0.000000
0.010000,2.516990,12.000000,0.017000,0.340000,4.000000,0.000000,0.000000
0.010000,2.520790,12.000000,0.020800,0.380000,4.000000,-0.000000,0.000000
0.010000,2.524990,12.000000,0.025000,0.420000,4.000000,0.000000,0.000000
0.010000,2.529590,12.000000,0.029600,0.460000,4.000000,0.000000,0.000000
0.010000,2.534590,12.000000,0.034600,0.500000,4.000000,-0.000000,0.000000
0.010000,2.539990,12.000000,0.040000,0.540000,4.000000,0.000000,0.000000
0.010000,2.545790,12.000000,0.045800,0.580000,4.000000,0.000000,0.000000
0.010000,2.551990,12.000000,0.052000,0.620000,4.000000,0.000000,0.000000
0.010000,2.558590,12.000000,0.058600,0.660000,4.000000,0.000000,0.000000
0.010000,2.565590,12.000000,0.065600,0.700000,4.000000,0.000000,0.000000
0.010000,2.572990,12.000000,0.073000,0.740000,4.000000,0.000000,0.000000
0.010000,2.580790,12.000000,0.080800,0.780000,4.000000,-0.000000,0.000000
0.010000,2.588990,12.000000,0.089000,0.820000,4.000000,-0.000000,0.000000
0.010000,2.597590,12.000000,0.097600,0.860000,4.000000,0.000000,0.000000
0.010000,2.606590,12.000000,0.106600,0.900000,4.000000,-0.000000,0.000000
0.010000,2.615990,12.000000,0.116000,0.940000,4.000000,0.000000,0.000000
0.010000,2.625790,12.000000,0.125800,0.980000,4.000000,-0.000000,0.000000
0.010000,2.635990,12.000000,0.136000,1.020000,4.000000,-0.000000,0.000000
